"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @liquorose_: Thank God for Life and this new month🙏🏾🥰
May this month of August be full of fun, adventures, and congratulations.

Happy N…",FALSE,0,NA,2021-08-01 09:29:05,FALSE,NA,"1421764916420255747",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Somaarh2000",107,TRUE,FALSE,NA,NA
"RT @iamOkon: DJ Big N came to party to remind us that Wizkid has been king from way back till date. Giving us young Starboy jams and new sk…",FALSE,0,NA,2021-08-01 09:29:05,FALSE,NA,"1421764915337916422",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Olamilekanfolo3",720,TRUE,FALSE,NA,NA
"@cophiA1 @Harrybond__007 @brownybbn1 Pere will cry, I  keep saying it pere will cry..if he is wise he shouldn't inv… https://t.co/TAVlQw5zud",FALSE,0,"cophiA1",2021-08-01 09:29:03,TRUE,"1421757578011422721","1421764906202902552","4404117315","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","o_dking",0,FALSE,FALSE,NA,NA
"RT @VirgoJustleon: Maria running for the Darling cash price 😀 + 90M #BBNaija",FALSE,0,NA,2021-08-01 09:29:01,FALSE,NA,"1421764896576913409",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","brownybbn1",1,TRUE,FALSE,NA,NA
"So which housemate has a very mad fan base here on Twitter?
#BBNaija",FALSE,0,NA,2021-08-01 09:29:00,FALSE,NA,"1421764895146659844",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","The_sentOne1",0,FALSE,FALSE,NA,NA
"RT @MariaChike: May everyday of this new month bring you lots of reasons to smile 🙏🏽 

Happy New Month Marians!❤️🦋

What are you thankful f…",FALSE,0,NA,2021-08-01 09:29:00,FALSE,NA,"1421764894546817024",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","twentysavagee",240,TRUE,FALSE,NA,NA
"RT @liquorose_: Thank God for Life and this new month🙏🏾🥰
May this month of August be full of fun, adventures, and congratulations.

Happy N…",FALSE,0,NA,2021-08-01 09:29:00,FALSE,NA,"1421764894446268416",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ajoke_adey",107,TRUE,FALSE,NA,NA
"RT @MariaChike: May everyday of this new month bring you lots of reasons to smile 🙏🏽 

Happy New Month Marians!❤️🦋

What are you thankful f…",FALSE,0,NA,2021-08-01 09:28:57,FALSE,NA,"1421764881875931137",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Gorthan_Sir",240,TRUE,FALSE,NA,NA
"RT @MariaChike: May everyday of this new month bring you lots of reasons to smile 🙏🏽 

Happy New Month Marians!❤️🦋

What are you thankful f…",FALSE,0,NA,2021-08-01 09:28:55,FALSE,NA,"1421764873067933697",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ChiChi33895449",240,TRUE,FALSE,NA,NA
"RT @SimdiThe: #BBNaija
Pere and Maria laughing at the housemates inability to suspect them https://t.co/WaXyRJ7GK2",FALSE,0,NA,2021-08-01 09:28:54,FALSE,NA,"1421764869829939200",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","femi_tweets",1,TRUE,FALSE,NA,NA
